Row Count,Item Code,Item Name,Item Qty,Row Format,BOM,Option1,Option2,Option3
6,AHTOP-08FAN-AK,8FT AH TOP WITH FAN AK,1,,Use,,,
1,MDF08WGRE+AH08FAN+2P8TTPK,8FT MDF WALNUT / GREEN AK + 8FT AH TOP WITH FAN AK + 8FT 2-PIECE POKER/TT TOP AK,1,Parent,Make,,,
2,MDF08TOP-GRE,8FT MDF TOP,1,,Use,Green,,
3,MDF08BEAM-WAL,8FT MDF BEAM,1,,Use,Walnut,,
4,MDF08CUSH-WGRE,8FT MDF WALNUT CUSHION,1,,Use,Green,,
5,COMPACC,COMPACT ACCESSORIES KIT,1,,Use,,,
6,2P8TTPK,8FT 2-PIECE POKER/TT TOP,1,,Use,,,
7,TTTOPACC08,TT TOP ACC - 8ft,1,,Use,,,
8,AHTOP-08FAN-AK,8FT AH TOP WITH FAN AK,1,,Use,,,
1,MDF08WGRE-AK+2P8TTPK-AK,8FT MDF WALNUT / GREEN AK + 8FT 2-PIECE POKER/TT TOP AK,1,Parent,Make,,,
2,MDF08TOP-GRE,8FT MDF TOP,1,,Use,Green,,
3,MDF08BEAM-WAL,8FT MDF BEAM,1,,Use,Walnut,,
4,MDF08CUSH-WGRE,8FT MDF WALNUT CUSHION,1,,Use,Green,,
5,COMPACC,COMPACT ACCESSORIES KIT,1,,Use,,,
6,2P8TTPK,8FT 2-PIECE POKER/TT TOP,1,,Use,,,
7,TTTOPACC08,TT TOP ACC - 8ft,1,,Use,,,
1,MDF08WGRE-AK+AHTOP-08FAN-AK,8FT MDF WALNUT / GREEN AK + 8FT AH TOP WITH FAN AK,1,Parent,Make,,,
2,MDF08TOP-GRE,8FT MDF TOP,1,,Use,Green,,
3,MDF08BEAM-WAL,8FT MDF BEAM,1,,Use,Walnut,,
4,MDF08CUSH-WGRE,8FT MDF WALNUT CUSHION,1,,Use,Green,,
5,COMPACC,COMPACT ACCESSORIES KIT,1,,Use,,,
6,AHTOP-08FAN-AK,8FT AH TOP WITH FAN AK,1,,Use,,,
1,MDF08WRED+AH08FAN+2P8TTPK,8FT MDF WALNUT / RED AK + 8FT AH TOP WITH FAN AK + 8FT 2-PIECE POKER/TT TOP AK,1,Parent,Make,,,
2,MDF08TOP-RED,8FT MDF TOP,1,,Use,Red,,
3,MDF08BEAM-WAL,8FT MDF BEAM,1,,Use,Walnut,,
4,MDF08CUSH-WRED,8FT MDF WALNUT CUSHION,1,,Use,Red,,
5,COMPACC,COMPACT ACCESSORIES KIT,1,,Use,,,
6,2P8TTPK,8FT 2-PIECE POKER/TT TOP,1,,Use,,,
7,TTTOPACC08,TT TOP ACC - 8ft,1,,Use,,,
8,AHTOP-08FAN-AK,8FT AH TOP WITH FAN AK,1,,Use,,,
1,MDF08WRED-AK+2P8TTPK-AK,8FT MDF WALNUT / RED AK + 8FT 2-PIECE POKER/TT TOP AK,1,Parent,Make,,,
2,MDF08TOP-RED,8FT MDF TOP,1,,Use,Red,,
3,MDF08BEAM-WAL,8FT MDF BEAM,1,,Use,Walnut,,
4,MDF08CUSH-WRED,8FT MDF WALNUT CUSHION,1,,Use,Red,,
5,COMPACC,COMPACT ACCESSORIES KIT,1,,Use,,,
6,2P8TTPK,8FT 2-PIECE POKER/TT TOP,1,,Use,,,
7,TTTOPACC08,TT TOP ACC - 8ft,1,,Use,,,
1,MDF08WRED-AK+AHTOP-08FAN-AK,8FT MDF WALNUT / RED AK + 8FT AH TOP WITH FAN AK,1,Parent,Make,,,
2,MDF08TOP-RED,8FT MDF TOP,1,,Use,Red,,
3,MDF08BEAM-WAL,8FT MDF BEAM,1,,Use,Walnut,,
4,MDF08CUSH-WRED,8FT MDF WALNUT CUSHION,1,,Use,Red,,
5,COMPACC,COMPACT ACCESSORIES KIT,1,,Use,,,
6,AHTOP-08FAN-AK,8FT AH TOP WITH FAN AK,1,,Use,,,
1,SPBK07BLU-AK+7AHTT-AK,7FT BLACK / BLUE SP TABLE AK + 7FT AH/TT TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/BLU,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,7AHTT,7FT AH/TT TOP,1,,Use,,,
8,AHTTACC07,AH/TT ACC - 7ft,1,,Use,,,
1,SPBK07BLU-AK+7TTPK-AK,7FT BLACK / BLUE SP TABLE AK + 7FT TT/PK TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/BLU,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,7TTPK,7FT TT/PK TOP,1,,Use,,,
8,TTTOPACC07,TT TOP ACC - 7ft,1,,Use,,,
1,SPBK07BLU-AK+PT12-AK,7FT BLACK / BLUE SP TABLE AK + 12MM PING PONG TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/BLU,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT12,12MM PING PONG TOP,1,,Use,,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK07BLU-AK+PT16-BLU-AK,7FT BLACK / BLUE SP TABLE AK + 16MM PING PONG TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/BLU,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT16-BLU,16MM PING PONG TOP,1,,Use,Blue,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK07BLU-AK+PT19-BLU-AK,7FT BLACK / BLUE SP TABLE AK + 19MM PING PONG TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/BLU,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT19-BLU,19MM PING PONG TOP,1,,Use,Blue,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK07BLU-AK+PT25-AK,7FT BLACK / BLUE SP TABLE AK + 25MM PING PONG TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/BLU,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT25,25MM PING PONG TOP,1,,Use,,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK07GRE-AK+7AHTT-AK,7FT BLACK / GREEN SP TABLE AK + 7FT AH/TT TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/GRE,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,7AHTT,7FT AH/TT TOP,1,,Use,,,
8,AHTTACC07,AH/TT ACC - 7ft,1,,Use,,,
1,SPBK07GRE-AK+7TTPK-AK,7FT BLACK / GREEN SP TABLE AK + 7FT TT/PK TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/GRE,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,7TTPK,7FT TT/PK TOP,1,,Use,,,
8,TTTOPACC07,TT TOP ACC - 7ft,1,,Use,,,
1,SPBK07GRE-AK+PT12-AK,7FT BLACK / GREEN SP TABLE AK + 12MM PING PONG TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/GRE,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT12,12MM PING PONG TOP,1,,Use,,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK07GRE-AK+PT16-BLU-AK,7FT BLACK / GREEN SP TABLE AK + 16MM PING PONG TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/GRE,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT16-BLU,16MM PING PONG TOP,1,,Use,Blue,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK07GRE-AK+PT19-BLU-AK,7FT BLACK / GREEN SP TABLE AK + 19MM PING PONG TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/GRE,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT19-BLU,19MM PING PONG TOP,1,,Use,Blue,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK07GRE-AK+PT25-AK,7FT BLACK / GREEN SP TABLE AK + 25MM PING PONG TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/GRE,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT25,25MM PING PONG TOP,1,,Use,,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK07RED-AK+7AHTT-AK,7FT BLACK / RED SP TABLE AK + 7FT AH/TT TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/RED,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,7AHTT,7FT AH/TT TOP,1,,Use,,,
8,AHTTACC07,AH/TT ACC - 7ft,1,,Use,,,
1,SPBK07RED-AK+7TTPK-AK,7FT BLACK / RED SP TABLE AK + 7FT TT/PK TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/RED,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,7TTPK,7FT TT/PK TOP,1,,Use,,,
8,TTTOPACC07,TT TOP ACC - 7ft,1,,Use,,,
1,SPBK07RED-AK+PT12-AK,7FT BLACK / RED SP TABLE AK + 12MM PING PONG TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/RED,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT12,12MM PING PONG TOP,1,,Use,,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK07RED-AK+PT16-BLU-AK,7FT BLACK / RED SP TABLE AK + 16MM PING PONG TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/RED,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT16-BLU,16MM PING PONG TOP,1,,Use,Blue,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK07RED-AK+PT19-BLU-AK,7FT BLACK / RED SP TABLE AK + 19MM PING PONG TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/RED,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT19-BLU,19MM PING PONG TOP,1,,Use,Blue,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK07RED-AK+PT25-AK,7FT BLACK / RED SP TABLE AK + 25MM PING PONG TOP AK,1,Parent,Make,,,
2,SP07-CUSHION-BLK/RED,7FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP07-BEAM-BLK,7FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP07-SLATE,7FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT25,25MM PING PONG TOP,1,,Use,,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK08BLU-AK+8AHTT-AK,8FT BLACK / BLUE SP TABLE AK + 8FT AH/TT TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/BLU,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP08-BEAM-BLK,8FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP08-SLATE,8FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,8AHTT,8FT AH/TT TOP,1,,Use,,,
8,AHTTACC08,AH/TT ACC - 8ft,1,,Use,,,
1,SPBK08BLU-AK+8TTPK-AK,8FT BLACK / BLUE SP TABLE AK + 8FT TT/PK TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/BLU,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP08-BEAM-BLK,8FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP08-SLATE,8FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,8TTPK,8FT TT/PK TOP,1,,Use,,,
8,TTTOPACC08,TT TOP ACC - 8ft,1,,Use,,,
1,SPBK08BLU-AK+PT12-AK,8FT BLACK / BLUE SP TABLE AK + 12MM PING PONG TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/BLU,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP08-BEAM-BLK,8FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP08-SLATE,8FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT12,12MM PING PONG TOP,1,,Use,,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK08BLU-AK+PT16-BLU-AK,8FT BLACK / BLUE SP TABLE AK + 16MM PING PONG TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/BLU,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP08-BEAM-BLK,8FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP08-SLATE,8FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT16-BLU,16MM PING PONG TOP,1,,Use,Blue,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK08BLU-AK+PT19-BLU-AK,8FT BLACK / BLUE SP TABLE AK + 19MM PING PONG TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/BLU,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP08-BEAM-BLK,8FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP08-SLATE,8FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT19-BLU,19MM PING PONG TOP,1,,Use,Blue,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK08BLU-AK+PT25-AK,8FT BLACK / BLUE SP TABLE AK + 25MM PING PONG TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/BLU,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP08-BEAM-BLK,8FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP08-SLATE,8FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT25,25MM PING PONG TOP,1,,Use,,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK08GRE-AK+8AHTT-AK,8FT BLACK / GREEN SP TABLE AK + 8FT AH/TT TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/GRE,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP08-BEAM-BLK,8FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP08-SLATE,8FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,8AHTT,8FT AH/TT TOP,1,,Use,,,
8,AHTTACC08,AH/TT ACC - 8ft,1,,Use,,,
1,SPBK08GRE-AK+8TTPK-AK,8FT BLACK / GREEN SP TABLE AK + 8FT TT/PK TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/GRE,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP08-BEAM-BLK,8FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP08-SLATE,8FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,8TTPK,8FT TT/PK TOP,1,,Use,,,
8,TTTOPACC08,TT TOP ACC - 8ft,1,,Use,,,
1,SPBK08GRE-AK+PT12-AK,8FT BLACK / GREEN SP TABLE AK + 12MM PING PONG TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/GRE,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP08-BEAM-BLK,8FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP08-SLATE,8FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT12,12MM PING PONG TOP,1,,Use,,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK08GRE-AK+PT16-BLU-AK,8FT BLACK / GREEN SP TABLE AK + 16MM PING PONG TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/GRE,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP08-BEAM-BLK,8FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP08-SLATE,8FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT16-BLU,16MM PING PONG TOP,1,,Use,Blue,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK08GRE-AK+PT19-BLU-AK,8FT BLACK / GREEN SP TABLE AK + 19MM PING PONG TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/GRE,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP08-BEAM-BLK,8FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP08-SLATE,8FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT19-BLU,19MM PING PONG TOP,1,,Use,Blue,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK08GRE-AK+PT25-AK,8FT BLACK / GREEN SP TABLE AK + 25MM PING PONG TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/GRE,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP08-BEAM-BLK,8FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP08-SLATE,8FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT25,25MM PING PONG TOP,1,,Use,,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK08RED-AK+8AHTT-AK,8FT BLACK / RED SP TABLE AK + 8FT AH/TT TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/RED,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP08-BEAM-BLK,8FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP08-SLATE,8FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,8AHTT,8FT AH/TT TOP,1,,Use,,,
8,AHTTACC08,AH/TT ACC - 8ft,1,,Use,,,
1,SPBK08RED-AK+8TTPK-AK,8FT BLACK / RED SP TABLE AK + 8FT TT/PK TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/RED,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP08-BEAM-BLK,8FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP08-SLATE,8FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,8TTPK,8FT TT/PK TOP,1,,Use,,,
8,TTTOPACC08,TT TOP ACC - 8ft,1,,Use,,,
1,SPBK08RED-AK+PT12-AK,8FT BLACK / RED SP TABLE AK + 12MM PING PONG TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/RED,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP08-BEAM-BLK,8FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP08-SLATE,8FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT12,12MM PING PONG TOP,1,,Use,,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK08RED-AK+PT16-BLU-AK,8FT BLACK / RED SP TABLE AK + 16MM PING PONG TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/RED,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
3,SP08-BEAM-BLK,8FT SLATE POOL TABLE BEAM,1,,Use,Black,,
4,SP08-SLATE,8FT SLATE POOL TABLE 3 PIECES SLATE,1,,Use,,,
5,SP-LEG-BLK,SLATE POOL TABLE LEG,1,,Use,Black,,
6,PROACC,PREMIUM ACCESSORIES KIT,1,,Use,,,
7,PT16-BLU,16MM PING PONG TOP,1,,Use,Blue,,
8,DSTTACC,DS TT ACCESSORIES KIT,1,,Use,,,
1,SPBK08RED-AK+PT19-BLU-AK,8FT BLACK / RED SP TABLE AK + 19MM PING PONG TOP AK,1,Parent,Make,,,
2,SP08-CUSHION-BLK/RED,8FT SLATE POOL TABLE BLACK CUSHION,1,,Use,,,
